UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tsig,1,2,,    
    1,  0,         0,         0,         0,ksig,,,,    
    2,  0,         0,         0,         0,tempo,140,bpm,,    
   80,  1,         0,         0,         0,name,,,,    
   81,  1,         0,         0,         0, pgm,  0,  1,  0,    
   82,  1,         0,         0,         0, ctl,  0, 64,  0,    
   83,  1,         0,         0,         0, ctl,  0, 64,  0,    
  886,  2,         1,         1,       418,copy,,,,    
  887,  2,         0,         1,       418,eot,,,,    
    3,  0,      1024,      1024,    428032,tsig,3,2,,    
    4,  0,         0,      1024,    428032,tempo,80,bpm,,    
   84,  1,      1024,      1024,    428032, ctl,  0, 64,  0,    
   85,  1,         0,      1024,    428032, ctl,  0, 64,  0,    
   86,  1,         0,      1024,    428032, non,  0, 63, 41, D#4
   87,  1,         0,      1024,    428032, non,  0, 60, 40,  C4
   88,  1,       215,      1239,    585412, ctl,  0, 64,127,    
   89,  1,       126,      1365,    677644, nof,  0, 63,  0,    
   90,  1,         0,      1365,    677644, non,  0, 62, 36,  D4
   91,  1,       171,      1536,    802816, non,  0, 54, 40, F#3
   92,  1,        29,      1565,    824044, ctl,  0, 64,  0,    
   93,  1,       142,      1707,    927988, non,  0, 70, 51, A#4
   94,  1,        57,      1764,    969712, ctl,  0, 64,127,    
    5,  0,      1024,      2048,   1177600,tempo,100,bpm,,    
   95,  1,       284,      2048,   1177600, non,  0, 44, 37, G#2
    6,  0,       341,      2389,   1377085,tempo,130,bpm,,    
   96,  1,       341,      2389,   1377085, nof,  0, 70,  0,    
   97,  1,         0,      2389,   1377085, non,  0, 66, 51, F#4
   98,  1,       171,      2560,   1454035, nof,  0, 44,  0,    
   99,  1,         0,      2560,   1454035, non,  0, 44, 33, G#2
  100,  1,       171,      2731,   1530985, nof,  0, 66,  0,    
  101,  1,         0,      2731,   1530985, non,  0, 65, 48,  F4
    7,  0,       683,      3072,   1684435,tempo,110,bpm,,    
  102,  1,       341,      3072,   1684435, nof,  0, 65,  0,    
  103,  1,         0,      3072,   1684435, non,  0, 58, 44, A#3
  104,  1,         0,      3072,   1684435, nof,  0, 44,  0,    
  105,  1,         0,      3072,   1684435, non,  0, 32, 30, G#1
  106,  1,        35,      3107,   1703055, ctl,  0, 64,  0,    
    8,  0,       341,      3413,   1865847,tempo,100,bpm,,    
  107,  1,       306,      3413,   1865847, nof,  0, 62,  0,    
  108,  1,         0,      3413,   1865847, nof,  0, 58,  0,    
  109,  1,         0,      3413,   1865847, non,  0, 63, 48, D#4
  110,  1,        31,      3444,   1883982, ctl,  0, 64,127,    
  111,  1,       140,      3584,   1965882, nof,  0, 32,  0,    
  112,  1,         0,      3584,   1965882, nof,  0, 54,  0,    
  113,  1,         0,      3584,   1965882, nof,  0, 60,  0,    
    9,  0,       512,      3925,   2165367,tempo,130,bpm,,    
  114,  1,       341,      3925,   2165367, non,  0, 70, 44, A#4
   10,  0,       171,      4096,   2242317,tempo,110,bpm,,    
  115,  1,       171,      4096,   2242317, ctl,  0, 64,127,    
  116,  1,         0,      4096,   2242317, ctl,  0, 64,  0,    
  117,  1,         0,      4096,   2242317, nof,  0, 70,  0,    
  118,  1,         0,      4096,   2242317, non,  0, 69, 44,  A4
  119,  1,         0,      4096,   2242317, non,  0, 60, 36,  C4
  120,  1,       105,      4201,   2298177, ctl,  0, 64,  0,    
  121,  1,       147,      4348,   2376381, ctl,  0, 64,127,    
   11,  0,       341,      4437,   2423729,tempo,140,bpm,,    
  122,  1,        89,      4437,   2423729, nof,  0, 63,  0,    
  123,  1,         0,      4437,   2423729, nof,  0, 69,  0,    
  124,  1,         0,      4437,   2423729, non,  0, 60, 40,  C4
  125,  1,       171,      4608,   2495207, non,  0, 65, 43,  F4
  126,  1,         0,      4608,   2495207, nof,  0, 60,  0,    
  127,  1,         0,      4608,   2495207, non,  0, 54, 34, F#3
  128,  1,       171,      4779,   2566685, nof,  0, 65,  0,    
  129,  1,         0,      4779,   2566685, non,  0, 69, 46,  A4
  130,  1,       170,      4949,   2637745, nof,  0, 69,  0,    
  131,  1,         0,      4949,   2637745, non,  0, 69, 48,  A4
  132,  1,       171,      5120,   2709223, nof,  0, 69,  0,    
  133,  1,         0,      5120,   2709223, non,  0, 77, 51,  F5
  134,  1,         0,      5120,   2709223, nof,  0, 54,  0,    
  135,  1,         0,      5120,   2709223, nof,  0, 60,  0,    
  136,  1,         0,      5120,   2709223, non,  0, 44, 31, G#2
  137,  1,       171,      5291,   2780701, nof,  0, 77,  0,    
  138,  1,         0,      5291,   2780701, non,  0, 69, 48,  A4
  139,  1,       170,      5461,   2851761, nof,  0, 69,  0,    
  140,  1,         0,      5461,   2851761, non,  0, 69, 46,  A4
  141,  1,       171,      5632,   2923239, nof,  0, 69,  0,    
  142,  1,         0,      5632,   2923239, non,  0, 65, 43,  F4
