UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
0,0,0,0,0,tsig,1,2,,"    "
1,0,0,0,0,ksig,,,,"    "
2,0,0,0,0,tempo,30,bpm,,"    "
66,1,0,0,0,name,,,,"    "
67,1,0,0,0," pgm",0,1,0,"    "
68,1,0,0,0," ctl",0,64,0,"    "
69,1,0,0,0," ctl",0,64,0,"    "
636,2,1,1,1953,copy,,,,"    "
637,2,0,1,1953,eot,,,,"    "
70,1,768,768,1499904," non",0,30,13," F#1"
3,0,960,960,1874880,tempo,25,bpm,,"    "
71,1,192,960,1874880," non",0,42,13," F#2"
4,0,64,1024,2024832,tsig,4,3,,"    "
5,0,0,1024,2024832,tempo,30,bpm,,"    "
72,1,64,1024,2024832," ctl",0,64,127,"    "
73,1,0,1024,2024832," ctl",0,64,127,"    "
74,1,0,1024,2024832," non",0,69,38,"  A4"
75,1,0,1024,2024832," non",0,49,13," C#3"
6,0,1024,2048,4024704,tempo,25,bpm,,"    "
76,1,1024,2048,4024704," non",0,72,39,"  C5"
77,1,50,2098,4141854," nof",0,69,0,"    "
7,0,512,2560,5224320,tempo,35,bpm,,"    "
78,1,462,2560,5224320," non",0,69,34,"  A4"
79,1,50,2610,5308020," nof",0,72,0,"    "
80,1,462,3072,6081408," ctl",0,64,127,"    "
81,1,0,3072,6081408," ctl",0,64,127,"    "
82,1,0,3072,6081408," non",0,67,33,"  G4"
83,1,50,3122,6165108," nof",0,69,0,"    "
84,1,462,3584,6938496," non",0,66,30," F#4"
85,1,50,3634,7022196," nof",0,67,0,"    "
8,0,1536,4096,7795584,tempo,30,bpm,,"    "
86,1,462,4096,7795584," non",0,65,27,"  F4"
87,1,50,4146,7893234," nof",0,66,0,"    "
9,0,512,4608,8795520,tempo,25,bpm,,"    "
88,1,462,4608,8795520," non",0,64,20,"  E4"
89,1,50,4658,8912670," nof",0,65,0,"    "
10,0,512,5120,9995136,tempo,30,bpm,,"    "
90,1,462,5120,9995136," ctl",0,64,0,"    "
91,1,0,5120,9995136," ctl",0,64,127,"    "
92,1,0,5120,9995136," nof",0,30,0,"    "
93,1,0,5120,9995136," nof",0,42,0,"    "
94,1,0,5120,9995136," nof",0,49,0,"    "
95,1,0,5120,9995136," non",0,42,21," F#2"
96,1,0,5120,9995136," non",0,49,17," C#3"
97,1,102,5222,10194342," ctl",0,64,0,"    "
98,1,118,5340,10424796," ctl",0,64,127,"    "
11,0,512,5632,10995072,tempo,35,bpm,,"    "
99,1,292,5632,10995072," nof",0,64,0,"    "
100,1,0,5632,10995072," non",0,48,14,"  C3"
101,1,0,5632,10995072," non",0,55,18,"  G3"
102,1,40,5672,11062032," nof",0,49,0,"    "
103,1,472,6144,11852160," nof",0,42,0,"    "
104,1,0,6144,11852160," non",0,49,17," C#3"
105,1,0,6144,11852160," non",0,42,21," F#2"
106,1,40,6184,11919120," nof",0,48,0,"    "
107,1,0,6184,11919120," nof",0,55,0,"    "
108,1,216,6400,12280704," non",0,60,25,"  C4"
12,0,1024,6656,12709248,tempo,30,bpm,,"    "
109,1,256,6656,12709248," nof",0,60,0,"    "
110,1,0,6656,12709248," non",0,59,25,"  B3"
111,1,0,6656,12709248," non",0,48,14,"  C3"
112,1,0,6656,12709248," non",0,55,18,"  G3"
113,1,40,6696,12787368," nof",0,49,0,"    "
114,1,216,6912,13209216," nof",0,59,0,"    "
115,1,0,6912,13209216," non",0,58,20," A#3"
116,1,256,7168,13709184," ctl",0,64,0,"    "
117,1,0,7168,13709184," ctl",0,64,127,"    "
118,1,0,7168,13709184," nof",0,42,0,"    "
119,1,0,7168,13709184," non",0,42,21," F#2"
120,1,0,7168,13709184," non",0,49,17," C#3"
121,1,40,7208,13787304," nof",0,48,0,"    "
122,1,0,7208,13787304," nof",0,55,0,"    "
123,1,67,7275,13918155," ctl",0,64,0,"    "
124,1,149,7424,14209152," non",0,65,30,"  F4"
125,1,11,7435,14230635," ctl",0,64,127,"    "
13,0,1024,7680,14709120,tempo,30,bpm,,"    "
126,1,245,7680,14709120," nof",0,65,0,"    "
127,1,0,7680,14709120," non",0,64,27,"  E4"
128,1,0,7680,14709120," non",0,48,14,"  C3"
129,1,0,7680,14709120," non",0,55,18,"  G3"
130,1,40,7720,14787240," nof",0,49,0,"    "
14,0,256,7936,15209088,tempo,35,bpm,,"    "
131,1,216,7936,15209088," nof",0,64,0,"    "
132,1,0,7936,15209088," non",0,63,25," D#4"
133,1,247,8183,15622566," ctl",0,64,0,"    "
15,0,256,8192,15637632,tempo,30,bpm,,"    "
134,1,9,8192,15637632," nof",0,58,0,"    "
135,1,0,8192,15637632," nof",0,63,0,"    "
136,1,0,8192,15637632," non",0,60,23,"  C4"
137,1,0,8192,15637632," nof",0,42,0,"    "
138,1,0,8192,15637632," non",0,51,17," D#3"
139,1,0,8192,15637632," non",0,42,21," F#2"
